<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
IMOEX,D,20211102,00:00,4207.5300000
IMOEX,D,20211103,00:00,4184.8700000
IMOEX,D,20211105,00:00,4174.7600000
IMOEX,D,20211108,00:00,4218.2700000
IMOEX,D,20211109,00:00,4187.3300000
IMOEX,D,20211110,00:00,4172.4700000
IMOEX,D,20211111,00:00,4189.3500000
IMOEX,D,20211112,00:00,4121.6600000
IMOEX,D,20211115,00:00,4135.1400000
IMOEX,D,20211116,00:00,4120.0200000
IMOEX,D,20211117,00:00,4149.0200000
IMOEX,D,20211118,00:00,4093.8500000
IMOEX,D,20211119,00:00,4016.4700000
IMOEX,D,20211122,00:00,3872.7700000
IMOEX,D,20211123,00:00,3960.3300000
IMOEX,D,20211124,00:00,3950.5600000
IMOEX,D,20211125,00:00,3947.8200000
IMOEX,D,20211126,00:00,3810.9800000
IMOEX,D,20211129,00:00,3879.5400000
IMOEX,D,20211130,00:00,3890.5900000
IMOEX,D,20211201,00:00,3959.2900000
IMOEX,D,20211202,00:00,3947.5400000
IMOEX,D,20211203,00:00,3913.0600000
IMOEX,D,20211206,00:00,3810.1000000
IMOEX,D,20211207,00:00,3873.2000000
IMOEX,D,20211208,00:00,3773.6100000
IMOEX,D,20211209,00:00,3813.2900000
IMOEX,D,20211210,00:00,3760.2300000
IMOEX,D,20211213,00:00,3618.3100000
IMOEX,D,20211214,00:00,3619.3900000
IMOEX,D,20211215,00:00,3621.8200000
IMOEX,D,20211216,00:00,3750.3600000
IMOEX,D,20211217,00:00,3723.2700000
IMOEX,D,20211220,00:00,3669.0500000
IMOEX,D,20211221,00:00,3693.0200000
IMOEX,D,20211222,00:00,3746.7500000
IMOEX,D,20211223,00:00,3704.6000000
IMOEX,D,20211224,00:00,3702.7200000
IMOEX,D,20211227,00:00,3740.6300000
IMOEX,D,20211228,00:00,3777.5600000
IMOEX,D,20211229,00:00,3741.0700000
IMOEX,D,20211230,00:00,3787.2600000
IMOEX,D,20220103,00:00,3852.5000000
IMOEX,D,20220104,00:00,3873.4900000
IMOEX,D,20220105,00:00,3815.0500000
IMOEX,D,20220106,00:00,3753.2900000
IMOEX,D,20220107,00:00,3772.0400000
IMOEX,D,20220110,00:00,3738.6800000
IMOEX,D,20220111,00:00,3785.2900000
IMOEX,D,20220112,00:00,3829.9500000
IMOEX,D,20220113,00:00,3674.7300000
IMOEX,D,20220114,00:00,3596.9800000
IMOEX,D,20220117,00:00,3560.3500000
IMOEX,D,20220118,00:00,3328.9400000
IMOEX,D,20220119,00:00,3436.8200000
IMOEX,D,20220120,00:00,3516.0200000
IMOEX,D,20220121,00:00,3439.2500000
IMOEX,D,20220124,00:00,3235.2800000
IMOEX,D,20220125,00:00,3258.7400000
IMOEX,D,20220126,00:00,3357.6600000
IMOEX,D,20220127,00:00,3455.9300000
IMOEX,D,20220128,00:00,3488.6000000
IMOEX,D,20220131,00:00,3530.3800000
IMOEX,D,20220201,00:00,3548.1700000
IMOEX,D,20220202,00:00,3543.8000000
IMOEX,D,20220203,00:00,3471.1800000
IMOEX,D,20220204,00:00,3471.0100000
IMOEX,D,20220207,00:00,3470.7800000
IMOEX,D,20220208,00:00,3551.6500000
IMOEX,D,20220209,00:00,3638.9300000
IMOEX,D,20220210,00:00,3655.7600000
IMOEX,D,20220211,00:00,3546.6200000
IMOEX,D,20220214,00:00,3481.3800000
IMOEX,D,20220215,00:00,3600.2900000
IMOEX,D,20220216,00:00,3646.4100000
IMOEX,D,20220217,00:00,3511.0800000
IMOEX,D,20220218,00:00,3393.3100000
IMOEX,D,20220221,00:00,3036.8800000
IMOEX,D,20220222,00:00,3084.7400000
IMOEX,D,20220224,00:00,2058.1200000
IMOEX,D,20220225,00:00,2470.4800000
IMOEX,D,20220324,00:00,2578.5100000
IMOEX,D,20220325,00:00,2484.1300000
IMOEX,D,20220328,00:00,2430.7000000
IMOEX,D,20220329,00:00,2408.4900000
IMOEX,D,20220330,00:00,2513.0300000
IMOEX,D,20220331,00:00,2703.5100000
IMOEX,D,20220401,00:00,2759.6400000
IMOEX,D,20220404,00:00,2787.6900000
IMOEX,D,20220405,00:00,2662.7900000
IMOEX,D,20220406,00:00,2611.4300000
IMOEX,D,20220407,00:00,2635.3900000
IMOEX,D,20220408,00:00,2592.7200000
IMOEX,D,20220411,00:00,2557.1600000
IMOEX,D,20220412,00:00,2540.9900000
IMOEX,D,20220413,00:00,2528.4200000
IMOEX,D,20220414,00:00,2404.7300000
IMOEX,D,20220415,00:00,2424.9900000
IMOEX,D,20220418,00:00,2342.6300000
IMOEX,D,20220419,00:00,2317.4600000
IMOEX,D,20220420,00:00,2330.7300000
IMOEX,D,20220421,00:00,2271.0500000
IMOEX,D,20220422,00:00,2232.2300000
IMOEX,D,20220425,00:00,2186.2200000
IMOEX,D,20220426,00:00,2318.4600000
IMOEX,D,20220427,00:00,2424.2800000
IMOEX,D,20220428,00:00,2383.6600000
IMOEX,D,20220429,00:00,2445.1700000
IMOEX,D,20220504,00:00,2373.1600000
IMOEX,D,20220505,00:00,2404.8000000
IMOEX,D,20220506,00:00,2393.0300000
IMOEX,D,20220511,00:00,2387.1400000
IMOEX,D,20220512,00:00,2297.8900000
IMOEX,D,20220513,00:00,2307.5000000
IMOEX,D,20220516,00:00,2364.6000000
IMOEX,D,20220517,00:00,2424.1000000
IMOEX,D,20220518,00:00,2445.3000000
IMOEX,D,20220519,00:00,2436.5700000
IMOEX,D,20220520,00:00,2373.2600000
IMOEX,D,20220523,00:00,2301.8500000
IMOEX,D,20220524,00:00,2293.6200000
IMOEX,D,20220525,00:00,2340.1800000
IMOEX,D,20220526,00:00,2413.0600000
IMOEX,D,20220527,00:00,2407.5900000
IMOEX,D,20220530,00:00,2400.3900000
IMOEX,D,20220531,00:00,2355.7500000
IMOEX,D,20220601,00:00,2374.6000000
IMOEX,D,20220602,00:00,2340.1700000
IMOEX,D,20220603,00:00,2308.0300000
IMOEX,D,20220606,00:00,2282.1600000
IMOEX,D,20220607,00:00,2291.6200000
IMOEX,D,20220608,00:00,2318.8500000
IMOEX,D,20220609,00:00,2293.9900000
IMOEX,D,20220610,00:00,2285.5200000
IMOEX,D,20220614,00:00,2289.7500000
IMOEX,D,20220615,00:00,2318.9600000
IMOEX,D,20220616,00:00,2369.7500000
IMOEX,D,20220617,00:00,2353.9800000
IMOEX,D,20220620,00:00,2404.4000000
IMOEX,D,20220621,00:00,2358.8100000
IMOEX,D,20220622,00:00,2373.5200000
IMOEX,D,20220623,00:00,2404.5400000
IMOEX,D,20220624,00:00,2391.5100000
IMOEX,D,20220627,00:00,2417.0600000
IMOEX,D,20220628,00:00,2408.7500000
IMOEX,D,20220629,00:00,2378.5500000
IMOEX,D,20220630,00:00,2204.8500000
IMOEX,D,20220701,00:00,2206.6100000
IMOEX,D,20220704,00:00,2204.6600000
IMOEX,D,20220705,00:00,2226.6400000
IMOEX,D,20220706,00:00,2221.8800000
IMOEX,D,20220707,00:00,2226.6500000
IMOEX,D,20220708,00:00,2222.5100000
IMOEX,D,20220711,00:00,2162.3400000
IMOEX,D,20220712,00:00,2133.7700000
IMOEX,D,20220713,00:00,2073.6800000
IMOEX,D,20220714,00:00,2063.3000000
IMOEX,D,20220715,00:00,2109.5200000
IMOEX,D,20220718,00:00,2096.4200000
IMOEX,D,20220719,00:00,2071.2800000
IMOEX,D,20220720,00:00,2075.2400000
IMOEX,D,20220721,00:00,2053.6400000
IMOEX,D,20220722,00:00,2096.7500000
IMOEX,D,20220725,00:00,2128.9600000
IMOEX,D,20220726,00:00,2192.4200000
IMOEX,D,20220727,00:00,2196.2200000
IMOEX,D,20220728,00:00,2189.1600000
IMOEX,D,20220729,00:00,2213.8100000
IMOEX,D,20220801,00:00,2180.0900000
IMOEX,D,20220802,00:00,2137.3000000
IMOEX,D,20220803,00:00,2123.9200000
IMOEX,D,20220804,00:00,2116.5800000
IMOEX,D,20220805,00:00,2054.2900000
IMOEX,D,20220808,00:00,2088.4000000
IMOEX,D,20220809,00:00,2136.8000000
IMOEX,D,20220810,00:00,2151.5000000
IMOEX,D,20220811,00:00,2133.1100000
IMOEX,D,20220812,00:00,2147.3300000
IMOEX,D,20220815,00:00,2165.1200000
IMOEX,D,20220816,00:00,2208.3300000
IMOEX,D,20220817,00:00,2188.5600000
IMOEX,D,20220818,00:00,2194.3100000
IMOEX,D,20220819,00:00,2195.1600000
IMOEX,D,20220822,00:00,2228.1100000
IMOEX,D,20220823,00:00,2260.0800000
IMOEX,D,20220824,00:00,2248.2200000
IMOEX,D,20220825,00:00,2246.3400000
IMOEX,D,20220826,00:00,2268.8900000
IMOEX,D,20220829,00:00,2296.3300000
IMOEX,D,20220830,00:00,2306.6200000
IMOEX,D,20220831,00:00,2400.0800000
IMOEX,D,20220901,00:00,2445.7700000
IMOEX,D,20220902,00:00,2471.4500000
IMOEX,D,20220905,00:00,2488.4400000
IMOEX,D,20220906,00:00,2425.3300000
IMOEX,D,20220907,00:00,2401.5700000
IMOEX,D,20220908,00:00,2390.2700000
IMOEX,D,20220909,00:00,2426.0600000
IMOEX,D,20220912,00:00,2449.6500000
IMOEX,D,20220913,00:00,2446.8900000
IMOEX,D,20220914,00:00,2435.8900000
IMOEX,D,20220915,00:00,2446.5900000
IMOEX,D,20220916,00:00,2431.6100000
IMOEX,D,20220919,00:00,2430.5400000
IMOEX,D,20220920,00:00,2215.6700000
IMOEX,D,20220921,00:00,2130.7100000
IMOEX,D,20220922,00:00,2190.8700000
IMOEX,D,20220923,00:00,2089.8700000
IMOEX,D,20220926,00:00,1933.3500000
IMOEX,D,20220927,00:00,1953.4600000
IMOEX,D,20220928,00:00,1963.8600000
IMOEX,D,20220929,00:00,1953.7700000
IMOEX,D,20220930,00:00,1957.3100000
IMOEX,D,20221003,00:00,2041.9600000
IMOEX,D,20221004,00:00,2046.4200000
IMOEX,D,20221005,00:00,2029.8800000
IMOEX,D,20221006,00:00,2020.6300000
IMOEX,D,20221007,00:00,1944.7500000
IMOEX,D,20221010,00:00,1916.9700000
IMOEX,D,20221011,00:00,1949.4600000
IMOEX,D,20221012,00:00,1951.6500000
IMOEX,D,20221013,00:00,1955.2000000
IMOEX,D,20221014,00:00,1950.9800000
IMOEX,D,20221017,00:00,2012.8500000
IMOEX,D,20221018,00:00,2032.4000000
IMOEX,D,20221019,00:00,1978.4000000
IMOEX,D,20221020,00:00,2025.5100000
IMOEX,D,20221021,00:00,2043.7100000
IMOEX,D,20221024,00:00,2063.9500000
IMOEX,D,20221025,00:00,2130.6500000
IMOEX,D,20221026,00:00,2120.5800000
IMOEX,D,20221027,00:00,2164.6400000
IMOEX,D,20221028,00:00,2167.7000000
IMOEX,D,20221031,00:00,2166.6100000
IMOEX,D,20221101,00:00,2174.3500000
IMOEX,D,20221102,00:00,2173.8400000
IMOEX,D,20221103,00:00,2155.9200000
IMOEX,D,20221107,00:00,2208.7800000
IMOEX,D,20221108,00:00,2207.2000000
IMOEX,D,20221109,00:00,2166.5600000
IMOEX,D,20221110,00:00,2210.0200000
IMOEX,D,20221111,00:00,2217.4400000
IMOEX,D,20221114,00:00,2244.7700000
IMOEX,D,20221115,00:00,2223.2600000
IMOEX,D,20221116,00:00,2227.1900000
IMOEX,D,20221117,00:00,2212.9300000
IMOEX,D,20221118,00:00,2206.3200000
IMOEX,D,20221121,00:00,2166.3100000
IMOEX,D,20221122,00:00,2196.0400000
IMOEX,D,20221123,00:00,2211.8900000
IMOEX,D,20221124,00:00,2210.9500000
IMOEX,D,20221125,00:00,2195.1700000
IMOEX,D,20221128,00:00,2177.4500000
IMOEX,D,20221129,00:00,2185.3200000
IMOEX,D,20221130,00:00,2174.5300000
IMOEX,D,20221201,00:00,2187.2900000
IMOEX,D,20221202,00:00,2180.4400000
